CustomerID,Recency,Frequency,Monetary,Target_Spend
12461,4,2,826.88,0.0
12462,205,2,741.3100000000001,382.7
12463,85,5,974.39,329.24
12464,16,6,780.55,431.5
12465,79,1,440.94,292.95
12468,53,3,724.0400000000001,0.0
12471,3,34,10317.6,8423.32
12472,49,9,4628.63,1600.85
12473,25,4,1109.79,1738.4399999999998
12474,9,21,4213.44,2903.03
12476,38,12,3060.97,3485.61
12477,2,6,8731.3,4385.71
12480,53,3,2144.95,1136.6799999999998
12481,90,9,4096.3,1494.56
12483,9,9,1567.06,760.07
12484,11,5,3626.65,868.62
12489,246,1,334.93,0.0
12490,3,6,3552.59,1865.3400000000001
12492,15,1,126.39000000000001,136.82
12493,76,3,416.79,0.0
12494,67,10,819.9100000000001,319.44
12500,17,6,1773.8400000000001,2432.43
12501,225,2,2089.68,0.0
12502,6,5,3723.87,0.0
12503,248,1,-1126.0,0.0
12505,211,1,-4.5,0.0
12506,143,1,73.5,0.0
12507,44,4,1258.06,0.0
12509,194,1,176.5,0.0
12510,53,2,982.5699999999999,0.0
12513,23,1,612.29,-25.5
12514,177,1,1017.68,0.0
12515,263,1,383.7,0.0
12516,91,1,583.2,728.86
12517,36,2,1538.7,926.19
12518,20,1,324.83,1732.06
12520,52,5,1994.1,588.41
12521,53,1,599.68,0.0
12523,18,7,1017.75,727.82
12524,72,6,3122.48,1363.24
12526,4,1,520.3,796.36
12527,205,2,284.92,63.790000000000006
12528,23,6,1276.17,646.11
12530,19,4,1183.0,440.63
12534,41,1,1089.18,0.0
12535,2,2,716.35,0.0
12539,172,4,2801.84,1050.66
12540,2,12,9181.16,4127.88
12541,83,2,536.14,445.03999999999996
12545,170,1,628.15,372.24
12547,108,2,207.79999999999998,0.0
12548,76,1,95.19999999999999,0.0
12551,268,1,168.0,0.0
12553,20,10,2383.29,1268.96
12556,61,1,312.9,290.81
12557,68,4,9000.960000000001,2990.0
12559,221,3,536.21,0.0
12560,11,3,1403.69,697.7
12561,213,1,238.85,0.0
12562,37,3,1605.23,2176.51
12564,171,1,456.9,0.0
12565,192,2,131.17,0.0
12567,6,10,7563.64,1551.3
12569,2,17,2125.98,1939.01
12571,32,1,248.35,271.26
12573,137,1,160.54000000000002,0.0
12574,226,1,218.45,0.0
12576,6,5,927.6999999999999,379.28
12577,269,1,195.89,399.51
12578,227,3,1567.51,1185.85
12580,157,1,415.7,0.0
12582,149,2,511.36,0.0
12583,17,10,4214.21,2973.13
12584,37,8,688.2900000000001,1205.66
12585,144,4,1982.81,0.0
12586,279,1,-17.0,196.94000000000003
12589,55,1,131.5,515.1800000000001
12590,100,3,9861.38,0.0
12591,227,1,452.84999999999997,0.0
12592,2,2,437.6,0.0
12593,19,3,418.09999999999997,0.0
12594,31,9,2511.9,808.32
12596,152,1,269.95,348.32
12597,93,2,1428.81,2254.32
12598,72,5,1563.98,1438.7
12599,37,6,857.04,175.54000000000002
12600,23,9,1918.5600000000002,662.48
12601,100,6,569.5600000000001,0.0
12604,172,1,178.5,75.68
12605,275,1,-7.5,0.0
12609,96,2,800.73,326.12
12610,16,3,1244.7,813.29
12613,108,4,1462.52,1756.46
12614,188,1,315.6,0.0
12615,78,1,634.74,1656.45
12616,5,4,687.1,-29.849999999999998
12619,26,6,1697.78,1517.03
12620,115,1,561.66,777.75
12621,2,18,10117.44,3494.63
12622,142,1,180.1,0.0
12623,186,1,305.1,0.0
12624,16,2,641.13,0.0
12625,122,3,2614.32,0.0
12626,23,10,4541.87,1846.48
12627,6,5,2727.83,1750.7
12633,40,4,1925.4,215.23000000000002
12635,65,1,683.64,1005.54
12637,2,9,5594.85,358.4
12639,149,1,486.1,0.0
12641,25,1,185.9,0.0
12642,18,1,366.45,646.81
12643,38,6,3344.64,0.0
12644,40,1,477.91,0.0
12645,10,4,1291.06,464.32
12647,36,10,2833.81,836.11
12648,65,1,318.05,0.0
12649,17,4,603.71,0.0
12651,245,1,114.0,0.0
12652,232,2,914.53,0.0
12653,59,2,2209.85,0.0
12654,108,3,337.75,264.23
12656,26,5,2760.72,1222.0
12662,17,8,2620.96,1196.1200000000001
12664,54,3,1957.48,2906.4
12665,235,2,61.75,0.0
12666,269,1,-227.44,0.0
12668,159,4,2889.67,853.51
12669,61,4,1607.73,0.0
12670,9,3,1634.47,1351.68
12672,240,1,225.89999999999998,0.0
12673,237,1,220.9,389.62
12674,2,4,1372.0,547.3100000000001
12676,34,4,998.0500000000001,333.34000000000003
12678,11,10,8242.06,9346.2
12679,116,3,869.13,189.54000000000002
12680,23,1,311.78,551.03
12681,62,18,9824.08,3853.51
12682,11,20,8219.92,4068.3
12683,3,16,6434.97,1786.12
12684,81,4,1379.48,904.15
12685,3,2,1606.42,1256.66
12686,282,1,89.14,0.0
12688,24,1,4873.8099999999995,0.0
12689,38,1,511.03,736.5799999999999
12690,116,1,389.01,0.0
12691,55,4,556.3,479.5
12693,31,6,830.96,0.0
12694,93,1,439.5,430.17
12695,17,2,333.90000000000003,248.2
12697,24,3,724.01,215.01000000000002
12700,66,3,2113.05,2754.94
12701,152,1,337.08,460.63
12704,16,3,1100.92,1119.92
12705,54,7,4117.17,2697.07
12707,202,1,603.42,0.0
12708,9,12,1944.78,671.54
12709,5,18,6836.32,2457.78
12710,7,4,1130.57,0.0
12712,17,14,3783.58,458.05
12714,17,4,3389.7,1319.16
12715,16,1,353.86,0.0
12716,43,1,677.9,375.59000000000003
12717,61,3,980.98,0.0
12720,4,19,3665.89,2047.39
12721,93,5,1671.76,957.22
12722,25,5,836.35,67.98
12724,83,2,280.36,751.0500000000001
12725,281,1,427.8,0.0
12726,95,5,1467.32,1141.78
12727,5,8,3304.7,643.0
12728,167,3,617.31,219.01999999999998
12729,24,1,453.01,0.0
12731,54,9,11238.25,7555.16
12732,90,1,236.26000000000002,0.0
12733,144,1,383.95,0.0
12734,263,1,110.39999999999999,0.0
12735,225,2,779.5699999999999,0.0
12736,243,1,234.0,0.0
12738,282,1,155.35,0.0
12739,9,1,975.54,37.5
12743,44,2,546.43,0.0
12744,55,7,8121.13,999.2600000000002
12747,20,8,2769.4,1426.6100000000001
12748,1,139,13640.97,15431.130000000001
12749,24,6,2532.55,1335.65
12750,39,1,275.88,0.0
12753,19,9,16332.46,4691.55
12754,146,5,2949.12,0.0
12755,160,4,2203.2,0.0
12757,39,13,1651.68,2576.02
12758,27,2,2791.59,0.0
12759,82,2,1082.52,448.92
12763,48,2,494.08,0.0
12764,227,1,1693.88,0.0
12766,59,5,4952.1900000000005,2037.44
12769,149,1,1143.6,0.0
12770,121,1,1351.45,0.0
12775,100,5,1129.8799999999999,221.36
12778,93,4,492.06,312.17
12779,100,10,2906.11,962.59
12781,162,2,491.75,215.97
12782,60,5,2021.0700000000002,252.25
12785,274,1,311.95,-6.24
12787,2,2,344.65999999999997,119.0
12790,102,1,324.92,0.0
12791,284,1,192.60000000000002,0.0
12792,167,1,400.53999999999996,0.0
12793,245,2,545.48,0.0
12794,9,1,317.0,543.41
12797,270,3,194.18,0.0
12798,81,1,1607.04,5370.0
12802,94,2,412.58,0.0
12808,95,2,281.35,202.3
12809,78,2,484.36,0.0
12811,171,3,514.85,0.0
12814,12,1,125.92,0.0
12815,58,2,1063.46,0.0
12816,6,2,572.2,0.0
12817,191,1,166.04,0.0
12818,88,2,1517.88,0.0
12820,237,1,170.46,771.88
12821,124,1,92.72,0.0
12823,37,4,1224.0,535.5
12826,79,5,812.02,656.1
12828,9,3,415.51,603.2
12829,232,3,253.05,0.0
12830,1,6,6348.08,400.32000000000005
12831,172,1,215.05,0.0
12832,8,1,267.8,115.23
12833,55,1,417.38,0.0
12834,193,1,312.38,0.0
12836,47,3,2112.53,500.33000000000004
12837,83,1,134.1,0.0
12838,284,1,390.79,292.34000000000003
12839,2,10,3094.09,2489.53
12840,54,6,2714.27,0.0
12841,17,17,2851.44,1024.96
12842,219,1,310.73,808.26
12843,70,8,1670.81,9.95
12844,40,1,174.88,151.08
12845,177,4,354.09,0.0
12849,179,1,704.5,346.39
12851,7,1,135.18,0.0
12852,200,2,299.75,0.0
12853,18,9,1881.7,0.0
12854,151,4,775.02,514.13
12855,283,1,38.1,0.0
12857,121,2,1106.4,0.0
12863,109,1,-17.0,521.2
12864,48,1,147.12,0.0
12865,34,2,961.22,586.85
12866,193,1,559.12,0.0
12867,6,8,3004.19,982.03
12868,96,6,1607.0600000000002,0.0
12870,276,1,-14.899999999999999,0.0
12871,117,1,132.0,248.64
12872,237,2,599.97,0.0
12873,192,1,374.0,0.0
12875,53,2,343.2300000000001,0.0
12876,106,1,726.43,1491.59
12877,35,9,1059.23,476.54
12878,146,2,854.99,-13.35
12879,2,1,140.5,412.06999999999994
12881,186,1,298.0,0.0
12885,31,2,628.4,529.87
12886,123,2,747.69,603.4
12888,124,4,313.77,0.0
12891,96,3,331.0,0.0
12897,115,2,216.5,0.0
12901,10,26,10584.03,5709.07
12902,175,1,138.68,0.0
12904,82,1,244.69,264.89
12908,86,3,360.0,-114.0
12909,101,5,1485.92,642.91
12910,44,4,1486.9,1588.14
12913,193,3,866.39,1617.24
12915,59,2,363.65,0.0
12916,49,5,2982.35,0.0
12917,38,1,594.0,0.0
12919,27,4,425.75,875.69
12921,8,35,9935.32,6454.42
12922,71,1,405.38,0.0
12924,108,4,651.52,278.43
12928,58,3,1136.14,926.5600000000001
12929,32,2,105.1,0.0
12930,54,3,215.66,194.24
12931,10,14,24987.75,8475.06
12933,81,3,356.24,250.04
12935,20,5,1531.09,625.36
12937,107,2,428.23,1076.04
12939,48,4,7990.08,3591.72
12942,41,3,683.9,0.0
12943,211,1,-3.75,0.0
12944,265,1,286.95,317.56
12945,198,1,462.95,0.0
12947,54,11,1407.29,0.0
12948,11,5,1412.71,640.99
12949,24,9,3425.2200000000003,717.8
12951,73,7,729.78,312.29
12955,3,9,1820.4599999999998,2913.8
12956,216,1,108.07,0.0
12957,96,6,1699.44,2279.6
12962,23,1,170.54000000000002,95.85000000000001
12963,209,2,350.2,1490.83
12967,212,3,1630.95,-436.2
12968,22,1,135.95,0.0
12970,232,2,23.8,428.44
12971,2,67,7905.67,3024.59
12974,108,1,144.8,0.0
12976,122,1,738.6,0.0
12977,66,1,39.239999999999995,0.0
12980,66,12,7092.06,0.0
12981,43,1,187.18,185.04
12982,150,2,377.2,0.0
12987,101,2,290.6,254.4
12988,202,1,535.32,0.0
12989,68,10,4462.84,2391.67
12990,95,2,263.9,145.6
12991,22,1,303.56,200.2
12993,31,3,372.4,42.36000000000001
12994,18,4,573.27,328.95
12997,144,4,583.27,614.67
12999,106,3,455.88,0.0
13000,17,3,534.85,0.0
13001,68,13,8594.52,1203.3999999999999
13002,228,1,120.94999999999999,0.0
13003,16,3,149.05,0.0
13004,24,15,3748.49,1864.94
13005,84,3,468.95,0.0
13008,233,2,178.46999999999997,0.0
13011,282,1,50.550000000000004,0.0
13012,59,6,677.09,634.53
13013,3,11,3662.14,1124.8500000000001
13014,24,9,1962.23,1403.2
13015,107,4,1763.04,1583.24
13016,33,1,425.25,364.64
13018,3,19,5070.76,2201.9900000000002
13021,67,7,1120.49,1463.91
13023,40,1,336.40000000000003,353.5
13026,3,3,604.2,331.95
13027,24,6,6912.0,0.0
13029,49,2,773.1999999999999,474.29999999999995
13030,278,1,427.74,371.74
13033,267,1,190.55,0.0
13034,279,1,165.86,476.90999999999997
13035,171,1,333.0,553.63
13037,48,3,881.07,0.0
13038,94,2,591.76,316.70000000000005
13043,164,2,471.57,0.0
13044,201,1,560.47,0.0
13045,9,1,305.28000000000003,0.0
13046,176,1,197.72,431.59
13047,24,14,2559.42,519.68
13048,23,4,1345.05,460.86
13049,228,1,153.78,502.90000000000003
13050,10,22,4378.59,1306.02
13052,122,1,348.15000000000003,0.0
13055,124,1,344.86,857.1
13058,62,1,47.550000000000004,223.85
13059,160,1,183.4,0.0
13060,164,1,307.53,0.0
13062,101,1,346.98,0.0
13064,63,2,659.25,460.24
13065,283,1,205.86,0.0
13068,230,1,165.0,179.0
13069,10,22,3460.36,257.46
13070,102,1,228.8,0.0
13072,177,1,177.15,0.0
13075,40,1,919.61,0.0
13077,200,3,577.44,151.83
13078,10,27,6772.57,5659.71
13079,1,2,59.5,160.60000000000002
13080,89,1,58.08,0.0
13081,39,13,18565.97,9398.51
13082,36,10,3595.48,0.0
13085,68,3,272.38,0.0
13089,10,90,41916.99,15468.89
13090,22,12,4704.84,3984.55
13092,122,5,421.75,38.08
13093,177,13,7741.47,0.0
13094,40,14,1327.2600000000002,381.6
13097,33,11,4562.71,1330.6100000000001
13098,4,27,14984.77,13674.11
13099,9,1,207.35999999999999,0.0
13101,144,1,101.19,0.0
13102,44,22,4873.9,1462.3899999999999
13104,43,3,376.44,722.04
13106,39,2,59.5,0.0
13107,86,3,927.67,596.4
13108,283,1,350.06,0.0
13109,45,2,364.9,401.94
13110,47,6,1006.44,446.43
13113,24,34,9741.81,768.1899999999999
13115,65,8,845.2,1360.43
13116,27,2,485.19,0.0
13117,32,7,841.77,143.14
13118,118,4,786.2900000000001,338.71000000000004
13120,149,1,30.599999999999998,0.0
13121,179,2,254.73,0.0
13122,4,2,922.39,0.0
13124,162,2,2574.12,1292.21
13126,163,6,1054.02,1002.27
13130,4,1,64.0,0.0
13131,98,1,324.9,714.4
13132,172,1,77.3,0.0
13133,184,2,109.8,0.0
13134,94,5,849.7900000000001,890.84
13135,107,1,3096.0,0.0
13136,44,6,1188.43,1356.95
13137,2,6,1885.71,1719.3700000000001
13138,43,3,489.45,472.94
13139,20,3,1710.94,3344.85
13140,18,3,423.72,0.0
13141,124,5,1398.08,987.72
13144,243,1,110.95,0.0
13145,2,3,499.72,115.05000000000001
13147,10,1,118.80000000000001,594.0
13148,17,15,2431.23,917.25
13149,16,3,1132.62,543.4399999999999
13151,113,2,1250.3700000000001,0.0
13154,54,1,-611.86,0.0
13155,237,2,569.2,402.56
13157,51,4,853.55,868.02
13158,5,4,1201.06,0.0
13159,15,3,793.49,586.26
13161,223,1,112.75,0.0
13162,32,5,1644.99,0.0
13165,261,1,354.64,666.84
13166,192,2,414.7,0.0
13167,41,2,417.55,373.78000000000003
13168,109,4,963.61,346.53000000000003
13169,162,1,505.2,207.68
13171,209,1,140.35,286.46
13173,277,1,165.94,187.71
13174,226,2,2108.27,708.76
13178,43,8,4391.7300000000005,1333.74
13183,11,6,2394.98,1562.8000000000002
13184,41,11,1451.94,196.85
13185,178,1,71.4,0.0
13186,4,4,1265.74,273.95
13187,247,1,236.02,0.0
13189,25,1,127.0,133.68
13192,5,2,911.94,0.0
13194,46,1,60.7,0.0
13196,172,1,512.13,1285.65
13198,31,6,2998.23,385.86
13199,2,23,4727.0,5076.96
13200,36,1,319.32,550.77
13203,31,2,309.86,559.6
13207,61,1,197.52000000000004,52.739999999999995
13208,65,4,835.0699999999999,370.83
13209,18,8,4084.63,1735.53
13210,4,1,353.48,0.0
13211,5,2,886.64,310.78
13213,38,5,961.73,556.7
13216,178,1,333.74,0.0
13217,32,5,133.62,0.0
13218,37,1,62.63999999999999,0.0
13220,96,3,726.49,92.8
13221,150,2,847.41,0.0
13223,110,2,163.20000000000002,0.0
13224,61,1,1212.26,938.59
13225,53,6,3918.76,2164.28
13226,183,1,108.21000000000001,0.0
13227,112,1,257.7,0.0
13229,136,1,160.95,0.0
13230,48,13,2190.62,572.79
13232,8,5,1048.3,309.3
13233,246,1,304.24,300.88
13235,122,2,101.17000000000007,0.0
13236,17,1,439.23,288.04
13238,74,2,318.85,361.98
13239,172,1,329.56,0.0
13240,6,4,663.65,0.0
13242,22,3,270.40000000000003,0.0
13243,113,1,600.07,0.0
13244,3,1,121.74000000000001,0.0
13246,86,5,1860.99,61.11
13248,35,2,465.68,0.0
13249,2,3,711.41,0.0
13253,67,2,1030.4,0.0
13255,284,1,225.7,164.96
13258,115,1,224.62,473.96
13261,179,2,944.1,0.0
13262,173,1,200.29,0.0
13263,18,23,4870.68,2583.39
13265,94,3,1465.66,642.0
13266,16,13,2461.09,1256.58
13267,2,21,3025.49,1378.95
13268,80,9,2111.4,1056.24
13269,20,9,2952.8,2363.12
13270,276,1,590.0,0.0
13273,23,1,138.98,0.0
13276,10,1,137.38,453.55
13277,26,2,125.9,132.5
13280,32,3,814.86,0.0
13282,72,3,770.5500000000001,277.29
13283,96,1,25.5,68.16
13284,233,2,196.15,0.0
13285,71,3,1970.1,739.02
13291,66,1,361.11,0.0
13292,194,1,249.57,329.37
13294,100,2,873.74,0.0
13295,270,2,197.95000000000002,0.0
13296,47,1,87.4,0.0
13299,178,1,142.5,0.0
13300,75,2,365.29,0.0
13301,14,4,618.09,0.0
13302,65,1,63.75,0.0
13304,261,1,300.42,0.0
13305,3,8,1471.25,529.61
13307,30,1,15.0,0.0
13308,100,2,797.0500000000001,570.5600000000001
13309,117,2,546.64,910.15
13310,110,4,785.85,297.78
13311,60,1,490.11,108.46000000000001
13313,51,3,918.34,636.98
13316,42,3,3617.7400000000002,2197.75
13317,93,7,1192.8700000000001,947.2
13319,2,26,7268.55,3395.79
13320,17,4,939.15,552.55
13324,113,8,3766.14,3306.66
13327,23,8,2728.55,889.02
13328,226,1,1308.48,0.0
13329,264,3,255.59999999999997,484.79999999999995
13330,3,3,1140.93,0.0
13334,101,2,2731.84,804.98
13338,64,3,431.82,0.0
13339,111,1,860.12,0.0
13340,16,5,9229.54,1506.94
13341,171,1,775.85,0.0
13343,83,2,303.93,0.0
13344,188,1,1656.15,887.57
13345,187,2,377.6,0.0
13355,32,1,674.7,0.0
13357,167,1,609.95,0.0
13358,179,1,439.03,0.0
13362,156,2,1581.53,1503.96
13365,128,1,700.6,1490.62
13368,167,2,623.4,0.0
13369,264,2,263.75,0.0
13370,276,2,721.32,0.0
13373,69,2,2055.58,1256.67
13376,9,3,1019.76,0.0
13379,47,1,136.29,436.27
13381,23,4,2461.33,1165.48
13382,191,1,222.99,0.0
13384,31,4,1726.19,2396.09
13385,240,1,534.57,0.0
13388,31,3,627.15,0.0
13389,143,1,257.89,540.07
13391,114,1,59.8,0.0
13394,26,5,1543.45,769.35
13395,95,1,307.72,0.0
13396,223,2,370.92,954.37
13397,21,5,1223.24,315.94
13398,102,1,457.34,0.0
13402,37,2,621.23,0.0
13404,123,1,217.81,34.68
13405,114,2,557.45,15.001
13408,8,55,17412.32,10075.09
13410,97,4,539.1899999999999,449.72
13411,17,1,213.55,0.0
13414,44,3,1390.5,0.0
13417,115,1,236.0,404.83
13418,9,18,4492.43,1353.01
13420,45,4,140.35,0.0
13421,200,2,822.94,1026.04
13425,18,3,1624.21,0.0
13426,93,5,1558.68,1992.02
13427,30,2,464.86,117.74000000000001
13434,7,1,72.84,461.40000000000003
13435,20,3,1088.1200000000001,2706.37
13437,9,4,2173.6,1234.46
13439,165,1,283.71,0.0
13441,2,1,296.64,0.0
13448,123,7,1379.31,2086.36
13450,35,4,1421.46,622.26
13451,36,5,2403.69,512.76
13452,169,2,590.0,0.0
13453,76,2,356.97999999999996,0.0
13455,110,3,641.95,365.4
13456,65,4,826.1600000000001,911.6600000000001
13458,1,17,7602.97,1934.95
13461,49,2,884.2,560.8
13462,93,2,143.25,0.0
13466,10,2,297.95,0.0
13468,3,31,4720.65,936.1
13470,9,2,165.0,0.0
13473,240,2,236.16,181.38
13474,146,1,229.59,0.0
13475,101,4,1431.78,0.0
13476,89,4,1092.77,0.0
13477,48,6,886.5,555.03
13479,108,3,291.0,0.0
13481,18,6,1348.58,428.23
13482,142,1,184.64,0.0
13484,151,1,313.8,0.0
13485,143,1,454.24,0.0
13486,38,2,819.61,302.8
13487,123,2,408.8,166.6
13488,31,13,6538.68,2371.93
13489,15,4,449.52,0.0
13491,58,9,1088.45,127.37
13492,46,3,1269.84,0.0
13493,185,2,618.63,0.0
13494,222,1,316.26000000000005,0.0
13495,142,4,1017.6800000000001,972.44
13496,268,2,465.61,152.32
13497,193,3,321.05,0.0
13499,127,3,454.59000000000003,692.37
13500,33,1,326.4,810.37
13501,153,2,1310.47,0.0
13502,185,2,189.16,102.84
13505,39,6,2489.12,1793.76
13506,222,3,452.82,0.0
13507,8,3,2022.79,456.37
13508,154,1,110.97,0.0
13509,10,5,705.02,274.7
13510,5,3,891.41,893.75
13512,171,1,251.21,0.0
13513,37,1,205.1,0.0
13515,27,3,523.96,367.16
13516,149,1,146.0,1243.41
13517,17,4,1592.83,516.24
13520,39,7,2811.38,676.37
13523,87,4,2159.74,1595.64
13524,12,3,408.86,271.32
13525,158,1,282.88,345.9
13527,15,4,1366.42,897.34
13529,115,1,181.1,126.66000000000001
13531,115,2,483.8,0.0
13533,93,3,270.79,0.0
13534,10,37,4155.55,1457.53
13538,4,6,990.75,290.1
13539,150,3,290.15,315.69
13544,151,1,122.91,168.5
13546,111,1,188.16,438.83
13548,6,2,682.41,0.0
13549,52,6,759.97,156.15
13551,229,1,91.80000000000001,0.0
13552,34,12,2591.62,947.9100000000001
13555,112,2,1590.05,2559.23
13557,191,1,240.68,343.38
13561,126,1,141.85999999999999,0.0
13562,51,2,1209.73,589.6
13563,50,1,310.88,466.65
13564,54,5,647.74,0.0
13565,244,1,110.17999999999999,130.04
13568,83,1,192.85,0.0
13569,278,1,118.32,255.43
13570,153,1,239.49,0.0
13571,3,7,1083.83,1008.49
13572,116,1,1384.25,0.0
13573,163,1,31.770000000000003,262.63
13575,44,2,218.75,513.32
13576,7,15,4826.900000000001,1876.4
13577,3,3,1193.8,464.5
13579,279,1,164.70000000000002,302.34
13581,219,1,118.0,0.0
13583,66,1,781.03,0.0
13584,217,1,142.4,0.0
13588,10,6,1398.61,1046.51
13589,90,1,147.0,232.65
13590,51,5,1110.58,865.54
13591,114,2,776.23,340.9
13592,116,3,205.51,42.45
13593,18,6,1990.28,0.0
13599,61,17,2233.87,2796.73
13600,222,1,219.52,0.0
13601,121,1,373.2,320.12
13606,153,2,250.42,30.119999999999997
13610,20,6,768.26,347.17
13611,75,3,623.12,535.08
13614,74,2,794.98,815.48
13615,223,2,399.99,0.0
13617,23,2,365.7,178.48000000000002
13618,84,1,177.34,0.0
13621,27,1,213.85,0.0
13623,120,5,532.02,140.42000000000002
13626,163,1,257.23,0.0
13627,62,4,1014.25,609.77
13629,9,8,5718.36,2074.0
13630,6,9,1325.3600000000001,670.3199999999999
13631,10,12,3021.77,0.0
13632,84,4,810.35,1306.67
13634,16,3,783.77,791.39
13636,32,5,639.05,302.57
13637,97,2,684.85,125.65
13642,126,1,354.8,0.0
13643,9,2,259.40000000000003,260.04
13644,16,1,851.09,1746.43
13645,30,1,252.1,0.0
13647,85,2,803.86,866.36
13649,167,2,346.6,0.0
13650,116,3,718.52,1090.82
13652,167,2,638.24,456.84000000000003
13654,55,4,1714.27,993.0600000000001
13655,24,2,932.97,0.0
13656,75,2,379.65,0.0
13657,112,1,152.34,229.8
13658,89,3,715.6,1705.87
13659,107,3,1550.85,0.0
13662,93,6,514.26,364.82
13663,89,1,189.47,0.0
13666,197,2,64.05,20.6
13667,59,1,305.02,0.0
13668,23,22,4864.97,1351.1
13669,60,1,48.150000000000006,170.39999999999998
13672,211,6,-71.46,0.0
13675,61,2,486.82000000000005,0.0
13678,62,1,232.6,0.0
13680,247,3,871.48,1330.83
13681,65,1,203.46,624.37
13682,97,1,59.5,0.0
13684,196,2,64.23,0.0
13686,93,1,72.0,0.0
13692,114,4,850.13,616.74
13693,235,2,-32.0,0.0
13694,10,46,43807.0,18846.1
13695,8,12,1767.07,737.0600000000001
13699,65,1,308.58000000000004,0.0
13700,3,8,1651.26,613.86
13703,228,1,99.5,0.0
13705,55,2,522.68,189.18
13706,213,1,330.79,0.0
13707,177,2,806.41,0.0
13708,181,1,296.88,0.0
13709,10,7,2879.87,3369.2400000000002
13711,129,2,252.06,0.0
13712,157,1,228.84,0.0
13715,191,8,1053.94,0.0
13716,179,1,138.28,0.0
13717,39,5,943.24,489.02
13718,156,2,306.55,0.0
13719,115,2,338.74,702.94
13720,27,4,799.9,0.0
13722,30,4,2369.16,0.0
13723,127,1,199.85000000000002,0.0
13725,79,9,1828.1,-18.289999999999992
13726,11,1,292.68,786.98
13728,17,5,797.02,219.12
13730,46,2,752.6,0.0
13731,129,2,610.59,0.0
13735,86,4,1335.55,1430.63
13736,170,2,349.63,374.37
13737,110,1,339.59999999999997,0.0
13740,151,1,350.75,0.0
13741,94,3,361.03000000000003,305.3
13742,72,12,2620.12,482.3
13743,18,6,910.67,429.47999999999996
13744,5,2,1156.36,0.0
13745,61,2,291.54,0.0
13747,284,1,79.6,0.0
13748,6,5,948.25,0.0
13750,50,4,1316.63,330.63
13751,198,1,296.25,0.0
13752,34,6,1186.28,0.0
13753,198,1,741.26,0.0
13754,62,2,282.59999999999997,0.0
13756,3,8,2972.3300000000004,2172.79
13758,111,5,2351.52,839.03
13760,166,1,135.09,151.70000000000002
13761,90,1,491.71000000000004,578.9399999999999
13762,114,2,3.552713678800501e-15,0.0
13763,68,2,-25.5,1714.96
13764,54,2,945.63,576.13
13767,19,40,9518.37,7427.34
13769,2,13,2153.67,618.2
13771,89,3,1462.1000000000001,1169.6
13772,7,2,686.22,445.91
13777,39,29,12157.99,13590.36
13778,13,1,178.7,0.0
